t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
7,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2839,4.5,0,0,0.0,95.5,0,0,0,0,6916,0,508,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10405,89028,-nan,0,1,0.0,0,0
8,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4625,13.7,0,0,0.0,86.3,0,0,0,0,18358,0,2171,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17682,191083,-nan,0,2,0.0,0,0
9,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,330,-nan,0,0,-nan,-nan,0,0,0,0,0,0,318,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1231,0,-nan,0,0,0.0,0,0
10,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
11,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,5043,2.2,0,0,0.0,97.7,0,0,0,0,26418,0,2664,0,0,0.0,0,0,0.0,0,-nan,0.0,0,20096,225672,-nan,0,6,0.0,0,0
12,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3329,7.2,0,0,0.0,92.8,0,0,0,0,15223,0,1475,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13403,139035,-nan,0,2,0.0,0,0
13,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4408,2.6,0,0,0.0,97.4,0,0,0,0,8064,0,2052,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16217,130739,-nan,0,1,0.0,0,0
14,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2795,5.4,0,0,0.0,94.6,0,0,0,0,9545,0,1105,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10176,113736,-nan,0,1,0.0,0,0
15,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
16,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
17,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4498,1.8,0,0,0.0,98.2,0,0,0,0,23823,0,2112,0,0,0.0,0,0,0.1,0,-nan,0.0,0,19641,225189,-nan,0,3,0.0,0,0
18,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3365,5.5,0,0,0.0,94.5,0,0,0,0,10364,0,1705,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13375,118685,-nan,0,1,0.0,0,0
19,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3054,4.9,0,0,0.0,95.1,0,0,0,0,18287,0,869,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8158,108803,-nan,0,2,0.0,0,0
20,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,5104,13.8,0,0,0.0,86.2,0,0,0,0,7148,0,2465,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17887,158792,-nan,0,1,0.0,0,0
21,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
22,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
23,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4163,3.4,0,0,0.0,96.6,0,0,0,0,16971,0,2010,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17459,192188,-nan,0,2,0.0,0,0
24,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2609,6.9,0,0,0.0,93.1,0,0,0,0,10690,0,1115,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9096,91276,-nan,0,1,0.0,0,0
25,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4200,7.3,0,0,0.0,92.6,0,0,0,0,17425,0,1721,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16682,189009,-nan,0,2,0.0,0,0
26,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3224,4.6,0,0,0.0,95.4,0,0,0,0,9473,0,583,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11374,100926,-nan,0,1,0.0,0,0
27,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
28,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
29,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3779,1.3,0,0,0.0,98.7,0,0,0,0,22882,0,1567,0,0,0.0,0,0,0.0,0,-nan,0.0,0,14725,173013,-nan,0,3,0.0,0,0
30,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4398,3.7,0,0,0.0,96.3,0,0,0,0,8392,0,2029,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16164,143934,-nan,0,1,0.0,0,0
31,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2605,5.8,0,0,0.0,94.2,0,0,0,0,18696,0,1287,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11104,116713,-nan,0,2,0.0,0,0
32,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4156,4.4,0,0,0.0,95.6,0,0,0,0,8064,0,1974,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17078,171529,-nan,0,1,0.0,0,0
33,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,103,-nan,0,0,-nan,-nan,0,0,0,0,0,0,51,0,0,0.0,0,0,0.0,0,-nan,0.0,0,271,0,-nan,0,0,0.0,0,0
34,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
35,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2662,2.5,0,0,0.0,97.5,0,0,0,0,20379,0,1300,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10790,121797,-nan,0,2,0.0,0,0
36,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4620,3.0,0,0,0.0,97.0,0,0,0,0,8588,0,1898,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16599,164408,-nan,0,1,0.0,0,0
37,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2866,5.4,0,0,0.0,94.6,0,0,0,0,18374,0,1408,0,0,0.0,0,0,0.0,0,-nan,0.0,0,10877,118519,-nan,0,2,0.0,0,0
38,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3654,5.8,0,0,0.0,94.2,0,0,0,0,8651,0,2120,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16056,156391,-nan,0,1,0.0,0,0
39,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,210,-nan,0,0,-nan,-nan,0,0,0,0,0,0,366,0,0,0.0,0,0,0.0,0,-nan,0.0,0,1320,0,-nan,0,0,0.0,0,0
40,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
41,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2966,3.3,0,0,0.0,96.7,0,0,0,0,23152,0,1266,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11166,132468,-nan,0,3,0.0,0,0
42,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,3957,4.4,0,0,0.0,95.6,0,0,0,0,14868,0,1656,0,0,0.0,0,0,0.0,0,-nan,0.0,0,15196,163020,-nan,0,2,0.0,0,0
43,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,4889,16.4,0,0,0.0,83.6,0,0,0,0,7825,0,2696,0,0,0.0,0,0,0.0,0,-nan,0.0,0,18098,168919,-nan,0,1,0.0,0,0
44,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,2241,2.7,0,0,0.0,97.2,0,0,0,0,8267,0,1256,0,0,0.0,0,0,0.0,0,-nan,0.0,0,9886,105633,-nan,0,1,0.0,0,0
45,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
46,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
47,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
48,2732106289045616718,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
0,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,19,5.5,0,0,0.0,94.5,0,0,0,0,1,0,1,0,0,0.0,0,0,0.1,0,-nan,0.1,0,38,175,-nan,0,92,0.0,0,0
1,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,6399,6.2,0,0,0.0,93.8,0,0,0,0,5627,0,1091,0,0,0.0,0,0,0.0,0,-nan,0.0,0,23648,222848,-nan,0,2,0.0,0,0
2,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,3624,9.9,0,0,0.0,90.1,0,0,0,0,16181,0,1214,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11673,127883,-nan,0,2,0.0,0,0
3,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,3047,15.7,0,0,0.0,84.3,0,0,0,0,13222,0,1452,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11450,124843,-nan,0,1,0.0,0,0
4,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,3655,9.1,0,0,0.0,90.8,0,0,0,0,5606,0,1443,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13208,126022,-nan,0,1,0.0,0,0
5,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,4363,7.6,0,0,0.0,92.4,0,0,0,0,18554,0,1749,0,0,0.0,0,0,0.0,0,-nan,0.0,0,15957,182812,-nan,0,2,0.0,0,0
6,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,2935,8.3,0,0,0.0,91.7,0,0,0,0,11659,0,1666,0,0,0.0,0,0,0.0,0,-nan,0.0,0,12694,117121,-nan,0,1,0.0,0,0
7,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,2151,6.0,0,0,0.0,93.9,0,0,0,0,18484,0,1205,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8418,98312,-nan,0,2,0.0,0,0
8,4965736941489278550,0,0,0,0,0,0,0,0,0,0,0,4552,8.6,0,0,0.0,91.4,0,0,0,0,6431,0,826,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17623,166964,-nan,0,1,0.0,0,0
