t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
72,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,208,8.1,0,0,0.1,91.8,0,0,0,0,29695,0,1395,0,0,0.0,0,0,0.1,0,-nan,0.1,0,29974,328872,-nan,0,18,0.0,0,0
73,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,72,2.9,0,0,0.1,97.0,0,0,0,0,12974,0,530,0,0,0.0,0,0,0.0,0,-nan,0.0,0,12945,140432,-nan,0,8,0.0,0,0
74,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,153,7.8,0,0,0.1,92.2,0,0,0,0,27148,0,1208,0,0,0.0,0,0,0.1,0,-nan,0.1,0,25588,278714,-nan,0,18,0.0,0,0
75,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,146,6.9,0,0,0.1,93.0,0,0,0,0,23369,0,1034,0,0,0.0,0,0,0.1,0,-nan,0.0,0,23319,255445,-nan,0,18,0.0,0,0
76,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,23,3.1,0,0,0.0,96.9,0,0,0,0,4641,0,171,0,0,0.0,0,0,0.0,0,-nan,0.0,0,3254,36068,-nan,0,5,0.0,0,0
77,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,154,5.1,0,0,1.4,93.5,0,0,0,0,20984,0,1094,0,0,0.0,0,0,0.0,0,-nan,0.0,0,23605,259220,-nan,0,19056,0.0,0,0
78,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,223,10.3,0,0,0.1,89.6,0,0,0,0,35587,0,1471,0,0,0.0,0,0,0.1,0,-nan,0.1,0,34196,369572,-nan,0,19,0.0,0,0
79,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,172,5.3,0,0,0.1,94.6,0,0,0,0,22342,0,1050,0,0,0.0,0,0,0.0,0,-nan,0.1,0,24210,265462,-nan,0,14,0.0,0,0
80,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,240,9.7,0,0,0.1,90.2,0,0,0,0,37387,0,1553,0,0,0.0,0,0,0.1,0,-nan,0.1,0,35274,379314,-nan,0,18,0.0,0,0
81,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,123,3.3,0,0,0.2,96.5,0,0,0,0,15932,0,744,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16858,190006,-nan,0,11,0.0,0,0
