t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
40,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,20568,27.5,0,0,0.2,72.3,0,0,0,0,433719,0,7794,0,0,0.0,0,0,0.4,0,-nan,0.7,0,306679,4260312,-nan,0,1,0.0,0,0
41,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,18892,16.2,0,0,0.3,83.5,0,0,0,0,224028,0,6970,0,0,0.0,0,0,0.9,0,-nan,0.6,0,267266,2288347,-nan,0,1,0.0,0,0
42,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,3351,18.4,0,0,0.2,81.4,0,0,0,0,380254,0,1339,0,0,0.0,0,0,0.3,0,-nan,0.1,0,54729,2112769,-nan,0,1,0.0,0,0
43,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,31865,15.6,0,0,0.4,84.0,0,0,0,0,272690,0,11349,0,0,0.0,0,0,0.9,0,-nan,1.0,0,468817,4718665,-nan,0,1,0.0,0,0
44,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,5055,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1318,0,0,0.0,0,0,0.0,0,-nan,0.1,0,51410,57,-nan,0,0,0.0,0,0
45,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,26587,17.4,0,0,0.2,82.4,0,0,0,0,582425,0,9961,0,0,0.0,0,0,0.6,0,-nan,0.9,0,408091,5506547,-nan,0,2,0.0,0,0
46,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,13141,-nan,0,0,-nan,-nan,0,0,0,0,0,0,4412,0,0,0.0,0,0,0.7,0,-nan,0.4,0,183900,674412,-nan,0,0,0.0,0,0
47,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,19683,18.6,0,0,0.2,81.2,0,0,0,0,234379,0,7161,0,0,0.0,0,0,0.4,0,-nan,0.6,0,290564,3679787,-nan,0,1,0.0,0,0
48,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,21150,19.4,0,0,0.4,80.2,0,0,0,0,338852,0,7628,0,0,0.0,0,0,1.0,0,-nan,0.6,0,295288,3111447,-nan,0,1,0.0,0,0
49,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
