t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
53,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16810,0.0,0,0,0.3,99.7,0,0,0,0,139658,0,7044,0,0,0.0,0,0,0.4,0,-nan,0.6,0,284041,2521634,-nan,0,1,0.0,0,0
54,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15418,0.0,0,0,0.3,99.7,0,0,0,0,338959,0,7057,0,0,0.0,0,0,0.7,0,-nan,0.6,0,281353,3413584,-nan,0,2,0.0,0,0
55,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12011,0.0,0,0,0.3,99.7,0,0,0,0,142745,0,5023,0,0,0.0,0,0,0.3,0,-nan,0.4,0,207328,1929728,-nan,0,1,0.0,0,0
56,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,13881,0.0,0,0,0.3,99.7,0,0,0,0,324279,0,6291,0,0,0.0,0,0,0.7,0,-nan,0.5,0,252257,3400821,-nan,0,2,0.0,0,0
57,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11250,0.0,0,0,0.3,99.7,0,0,0,0,146937,0,5154,0,0,0.0,0,0,0.4,0,-nan,0.4,0,203927,1720617,-nan,0,1,0.0,0,0
58,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17585,0.0,0,0,0.3,99.7,0,0,0,0,325931,0,7775,0,0,0.0,0,0,0.7,0,-nan,0.7,0,314983,3407541,-nan,0,2,0.0,0,0
59,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12067,0.0,0,0,0.3,99.7,0,0,0,0,297664,0,5552,0,0,0.0,0,0,0.7,0,-nan,0.5,0,218804,2927067,-nan,0,2,0.0,0,0
60,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15109,0.0,0,0,0.3,99.7,0,0,0,0,175120,0,6616,0,0,0.0,0,0,0.3,0,-nan,0.6,0,265880,2304784,-nan,0,1,0.0,0,0
61,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11079,0.0,0,0,0.3,99.7,0,0,0,0,312652,0,4925,0,0,0.0,0,0,0.7,0,-nan,0.4,0,195016,2736916,-nan,0,2,0.0,0,0
62,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15140,0.0,0,0,0.3,99.7,0,0,0,0,149303,0,6737,0,0,0.0,0,0,0.4,0,-nan,0.6,0,268622,2383014,-nan,0,1,0.0,0,0
63,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16900,0.0,0,0,0.3,99.7,0,0,0,0,314438,0,7683,0,0,0.0,0,0,0.7,0,-nan,0.6,0,299613,3436045,-nan,0,2,0.0,0,0
64,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10687,0.0,0,0,0.3,99.7,0,0,0,0,163824,0,4662,0,0,0.0,0,0,0.3,0,-nan,0.4,0,190256,1995262,-nan,0,1,0.0,0,0
65,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16357,0.0,0,0,0.3,99.7,0,0,0,0,330357,0,6970,0,0,0.0,0,0,0.7,0,-nan,0.6,0,282290,3323731,-nan,0,2,0.0,0,0
66,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10281,0.0,0,0,0.3,99.6,0,0,0,0,136982,0,4411,0,0,0.0,0,0,0.4,0,-nan,0.4,0,173357,1672665,-nan,0,1,0.0,0,0
67,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17321,0.0,0,0,0.3,99.7,0,0,0,0,317764,0,7671,0,0,0.0,0,0,0.7,0,-nan,0.7,0,314813,3434898,-nan,0,2,0.0,0,0
68,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12339,0.0,0,0,0.3,99.7,0,0,0,0,321052,0,5346,0,0,0.0,0,0,0.7,0,-nan,0.5,0,219388,2888720,-nan,0,2,0.0,0,0
69,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14739,0.0,0,0,0.3,99.7,0,0,0,0,162267,0,6720,0,0,0.0,0,0,0.3,0,-nan,0.6,0,266815,2429838,-nan,0,1,0.0,0,0
70,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10546,0.0,0,0,0.3,99.7,0,0,0,0,322962,0,4720,0,0,0.0,0,0,0.7,0,-nan,0.4,0,185351,2414972,-nan,0,2,0.0,0,0
71,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15936,0.0,0,0,0.3,99.7,0,0,0,0,140696,0,7095,0,0,0.0,0,0,0.4,0,-nan,0.6,0,278679,2643645,-nan,0,1,0.0,0,0
72,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15209,0.0,0,0,0.3,99.7,0,0,0,0,325346,0,6713,0,0,0.0,0,0,0.7,0,-nan,0.6,0,273448,3394096,-nan,0,2,0.0,0,0
73,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12182,0.0,0,0,0.3,99.7,0,0,0,0,174231,0,5202,0,0,0.0,0,0,0.3,0,-nan,0.5,0,216557,1935145,-nan,0,1,0.0,0,0
74,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11692,0.0,0,0,0.3,99.7,0,0,0,0,310316,0,4936,0,0,0.0,0,0,0.7,0,-nan,0.4,0,205068,2768391,-nan,0,2,0.0,0,0
75,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14492,0.0,0,0,0.3,99.7,0,0,0,0,151185,0,6224,0,0,0.0,0,0,0.4,0,-nan,0.5,0,253914,2269392,-nan,0,1,0.0,0,0
76,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15941,0.0,0,0,0.3,99.7,0,0,0,0,302130,0,7221,0,0,0.0,0,0,0.7,0,-nan,0.6,0,290792,3515962,-nan,0,2,0.0,0,0
77,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11292,0.0,0,0,0.3,99.7,0,0,0,0,181176,0,5123,0,0,0.0,0,0,0.3,0,-nan,0.4,0,199909,1743363,-nan,0,1,0.0,0,0
78,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14229,0.0,0,0,0.3,99.7,0,0,0,0,299547,0,6430,0,0,0.0,0,0,0.7,0,-nan,0.6,0,262539,3479273,-nan,0,2,0.0,0,0
79,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10968,0.0,0,0,0.3,99.7,0,0,0,0,166099,0,4958,0,0,0.0,0,0,0.4,0,-nan,0.4,0,194646,1653015,-nan,0,1,0.0,0,0
80,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17389,0.0,0,0,0.3,99.7,0,0,0,0,304549,0,7873,0,0,0.0,0,0,0.7,0,-nan,0.7,0,314466,3397214,-nan,0,2,0.0,0,0
81,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11627,0.0,0,0,0.3,99.7,0,0,0,0,320643,0,5025,0,0,0.0,0,0,0.7,0,-nan,0.4,0,201247,2715818,-nan,0,2,0.0,0,0
82,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16104,0.0,0,0,0.3,99.7,0,0,0,0,161403,0,6940,0,0,0.0,0,0,0.3,0,-nan,0.6,0,280757,2571362,-nan,0,1,0.0,0,0
83,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,8953,0.0,0,0,0.3,99.7,0,0,0,0,318584,0,4007,0,0,0.0,0,0,0.7,0,-nan,0.3,0,156566,1829036,-nan,0,2,0.0,0,0
84,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17512,0.0,0,0,0.4,99.6,0,0,0,0,143775,0,7755,0,0,0.0,0,0,0.4,0,-nan,0.7,0,310476,3289260,-nan,0,1,0.0,0,0
85,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14989,0.0,0,0,0.3,99.7,0,0,0,0,323723,0,6685,0,0,0.0,0,0,0.7,0,-nan,0.6,0,268137,3381643,-nan,0,2,0.0,0,0
