t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
63,9247373342609996100,0.0,0.0,0.0,20418140,36.1,0,0.0,36.3,0,38106728.0,0.0,118845,0,0.0,9526685,0.0,0.0,0.0,0,0,100.0,0,0
64,9247373342609996100,0.0,0.0,0.0,20431724,35.7,0,0.0,36.6,0,38368556.0,0.0,110543,0,0.0,9592139,0.0,0.0,0.0,0,0,100.0,0,0
65,9247373342609996100,0.0,0.0,0.0,20343652,35.2,0,0.0,36.9,0,38645696.0,0.0,123262,0,0.0,9661426,0.0,0.0,0.0,0,0,100.0,0,0
66,9247373342609996100,0.0,0.0,0.0,20418630,34.8,0,0.0,37.1,0,38919408.0,0.0,118675,0,0.0,9729851,0.0,0.0,0.0,0,0,100.0,0,0
67,9247373342609996100,0.0,0.0,0.0,20427459,34.3,0,0.0,37.4,0,39196688.0,0.0,117434,0,0.0,9799172,0.0,0.0,0.0,0,0,100.0,0,0
68,9247373342609996100,0.0,0.0,0.0,20354214,33.9,0,0.0,37.6,0,39459396.0,0.0,116440,0,0.0,9864852,0.0,0.0,0.0,0,0,100.0,0,0
69,9247373342609996100,0.0,0.0,0.0,20421461,33.4,0,0.0,37.9,0,39731940.0,0.0,118313,0,0.0,9932985,0.0,0.0,0.0,0,0,100.0,0,0
70,9247373342609996100,0.0,0.0,0.0,20399426,32.9,0,0.0,38.2,0,40027856.0,0.0,124573,0,0.0,10006964,0.0,0.0,0.0,0,0,100.0,0,0
71,9247373342609996100,0.0,0.0,0.0,20374907,32.5,0,0.0,38.4,0,40284620.0,0.0,110769,0,0.0,10071155,0.0,0.0,0.0,0,0,100.0,0,0
72,9247373342609996100,0.0,0.0,0.0,20382820,32.0,0,0.0,38.7,0,40543460.0,0.0,116299,0,0.0,10135866,0.0,0.0,0.0,0,0,100.0,0,0
73,9247373342609996100,0.0,0.0,0.0,20385840,31.5,0,0.0,39.0,0,40855004.0,0.0,132151,0,0.0,10213751,0.0,0.0,0.0,0,0,100.0,0,0
74,9247373342609996100,0.0,0.0,0.0,20371115,31.1,0,0.0,39.2,0,41117396.0,0.0,111386,0,0.0,10279349,0.0,0.0,0.0,0,0,100.0,0,0
75,9247373342609996100,0.0,0.0,0.0,20374350,30.7,0,0.0,39.4,0,41356944.0,0.0,108301,0,0.0,10339234,0.0,0.0,0.0,0,0,100.0,0,0
76,9247373342609996100,0.0,0.0,0.0,20371817,30.2,0,0.0,39.7,0,41666892.0,0.0,134340,0,0.0,10416724,0.0,0.0,0.0,0,0,100.0,0,0
77,9247373342609996100,0.0,0.0,0.0,20417909,29.7,0,0.0,40.0,0,41943572.0,0.0,116132,0,0.0,10485894,0.0,0.0,0.0,0,0,100.0,0,0
78,9247373342609996100,0.0,0.0,0.0,20392893,29.3,0,0.0,40.2,0,42186988.0,0.0,105946,0,0.0,10546747,0.0,0.0,0.0,0,0,100.0,0,0
79,9247373342609996100,0.0,0.0,0.0,20327049,28.8,0,0.0,40.5,0,42480012.0,0.0,130012,0,0.0,10620008,0.0,0.0,0.0,0,0,100.0,0,0
80,9247373342609996100,0.0,0.0,0.0,20417631,28.3,0,0.0,40.8,0,42753184.0,0.0,118036,0,0.0,10688296,0.0,0.0,0.0,0,0,100.0,0,0
81,9247373342609996100,0.0,0.0,0.0,20427775,27.9,0,0.0,41.0,0,43018860.0,0.0,111854,0,0.0,10754715,0.0,0.0,0.0,0,0,100.0,0,0
82,9247373342609996100,0.0,0.0,0.0,20339437,27.4,0,0.0,41.3,0,43297388.0,0.0,123289,0,0.0,10824348,0.0,0.0,0.0,0,0,100.0,0,0
83,9247373342609996100,0.0,0.0,0.0,20426091,27.0,0,0.0,41.6,0,43570168.0,0.0,117916,0,0.0,10892545,0.0,0.0,0.0,0,0,100.0,0,0
84,9247373342609996100,0.0,0.0,0.0,20422587,26.5,0,0.0,41.8,0,43850932.0,0.0,119076,0,0.0,10962733,0.0,0.0,0.0,0,0,100.0,0,0
85,9247373342609996100,0.0,0.0,0.0,20351954,26.1,0,0.0,42.1,0,44112288.0,0.0,115855,0,0.0,11028071,0.0,0.0,0.0,0,0,100.0,0,0
86,9247373342609996100,0.0,0.0,0.0,20422624,25.6,0,0.0,42.3,0,44383352.0,0.0,117393,0,0.0,11095841,0.0,0.0,0.0,0,0,100.0,0,0
87,9247373342609996100,0.0,0.0,0.0,20408107,25.1,0,0.0,42.6,0,44683920.0,0.0,126727,0,0.0,11170980,0.0,0.0,0.0,0,0,100.0,0,0
88,9247373342609996100,0.0,0.0,0.0,20373774,24.7,0,0.0,42.9,0,44944332.0,0.0,111084,0,0.0,11236083,0.0,0.0,0.0,0,0,100.0,0,0
89,9247373342609996100,0.0,0.0,0.0,20389462,24.2,0,0.0,43.1,0,45196596.0,0.0,114413,0,0.0,11299153,0.0,0.0,0.0,0,0,100.0,0,0
90,9247373342609996100,0.0,0.0,0.0,20382926,23.7,0,0.0,43.4,0,45510992.0,0.0,133385,0,0.0,11377750,0.0,0.0,0.0,0,0,100.0,0,0
91,9247373342609996100,0.0,0.0,0.0,20369489,23.3,0,0.0,43.7,0,45774532.0,0.0,111784,0,0.0,11443633,0.0,0.0,0.0,0,0,100.0,0,0
92,9247373342609996100,0.0,0.0,0.0,20379385,22.9,0,0.0,43.9,0,46010432.0,0.0,106816,0,0.0,11502607,0.0,0.0,0.0,0,0,100.0,0,0
93,9247373342609996100,0.0,0.0,0.0,20381377,22.3,0,0.0,44.2,0,46323488.0,0.0,135824,0,0.0,11580872,0.0,0.0,0.0,0,0,100.0,0,0
